ObID,Kmday,Porosity
40623,65.5109421603373,0.231333333333333
40624,76.6730669908426,0.255
40625,0.000212006520487066,0.01
40626,23.7855854457319,0.134444444444444
40627,87.6961468658499,0.258333333333333
40628,53.9348407722818,0.24
40629,23.7855854457319,0.134444444444444
40630,0.00987963146110771,0.136666666666667
40631,0.000488032115129393,0.01
40632,53.9259422577021,0.24
40633,23.7855854457319,0.134444444444444
40634,87.6961468658499,0.258333333333333
40635,0.0196421878686989,0.146666666666667
40636,53.9348407722818,0.24
40637,87.6876699813756,0.258333333333333
40638,76.6723002640062,0.255
40639,0.261801316520695,0.121666666666667
40640,NaN,NaN
40641,0.000762217208285746,0.01
40642,NaN,NaN
40643,23.7855854457319,0.134444444444444
40644,87.6935890988676,0.258333333333333
40645,87.6961468658499,0.258333333333333
40646,0.0184152604900252,0.146666666666667
40647,65.5109421603373,0.231333333333333
40648,23.7855854457319,0.134444444444444
40649,0.0307185059160899,0.151666666666667
40650,87.6961468658499,0.258333333333333
40651,53.9337620862533,0.24
40652,4.88032115129391e-05,0.01
40653,0.000212006520487066,0.01
40654,23.7855854457319,0.134444444444444
40655,0.0184152604900252,0.146666666666667
40656,87.6961468658499,0.258333333333333
40657,53.9348407722818,0.24
40658,76.6730669908426,0.255
40659,76.673833725346,0.255
40660,87.6918352446239,0.258333333333333
40661,87.6961468658499,0.258333333333333
40662,76.6545399050995,0.255
40663,87.6961468658499,0.258333333333333
40664,42.2978045819649,0.230833333333333
40665,0.00954380140505311,0.136666666666667
40666,87.6961468658499,0.258333333333333
40667,42.2978045819649,0.230833333333333
40668,NaN,NaN
40669,0.3916874133636,0.121666666666667
40670,23.7855854457319,0.134444444444444
40671,87.6961468658499,0.258333333333333
40672,0.000212006520487066,0.01
40673,0.0241034244995792,0.160833333333333
40674,53.9060831932396,0.24
40675,53.9348407722818,0.24
40676,76.6723002640062,0.255
40677,87.6961468658499,0.258333333333333
40678,0.000488032115129393,0.01
40679,0.261801316520695,0.121666666666667
40680,76.6730669908426,0.255
40681,76.6723002640062,0.255
40682,0.000620396066616122,0.01
40683,87.6961468658499,0.258333333333333
40684,53.9337620862533,0.24
40685,0.0196421878686989,0.146666666666667
40686,53.935335177255,0.24
40687,87.6961468658499,0.258333333333333
40688,NaN,NaN
40689,53.9295374403573,0.24
40690,0.000252704483840128,0.0408333333333333
40691,0.0307185059160899,0.151666666666667
40692,0.0192211844713616,0.146666666666667
40693,0.00987963146110771,0.136666666666667
40694,87.6876699813756,0.258333333333333
40695,53.9212688785559,0.24
40696,76.6723002640062,0.255
40697,0.000212006520487066,0.01
40698,0.000212006520487066,0.01
40699,0.0241034244995792,0.160833333333333
40700,53.9337620862533,0.24
40701,87.6876699813756,0.258333333333333
40702,76.6730669908426,0.255
40703,NaN,NaN
40704,87.6961468658499,0.258333333333333
